,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,term_deposit
1834,33,admin.,married,tertiary,no,79,yes,no,cellular,22,oct,249,2,335,2,failure,yes
1835,30,technician,single,tertiary,no,411,no,no,cellular,22,oct,127,3,149,2,failure,yes
1836,68,retired,single,tertiary,no,2144,no,no,cellular,22,oct,277,1,184,2,success,yes
1837,42,admin.,divorced,secondary,no,527,no,yes,cellular,22,oct,181,1,185,1,success,yes
1838,41,technician,single,tertiary,no,431,no,no,cellular,22,oct,133,1,107,2,success,yes
1839,29,self-employed,married,secondary,no,123,no,yes,cellular,22,oct,247,1,184,3,success,yes
1840,27,blue-collar,single,secondary,no,3792,no,no,cellular,22,oct,504,1,183,2,success,yes
1841,82,retired,married,primary,no,8603,no,no,cellular,22,oct,306,3,107,1,success,yes
1842,29,technician,single,tertiary,no,2178,no,no,cellular,22,oct,260,2,139,1,other,yes
1843,76,retired,married,tertiary,no,2991,no,no,cellular,22,oct,344,1,183,1,success,yes
1844,38,management,married,tertiary,no,4174,no,no,cellular,23,oct,336,2,184,5,failure,yes
1845,60,technician,married,secondary,no,10925,no,no,cellular,23,oct,270,3,185,1,success,yes
1846,33,services,divorced,secondary,no,2411,yes,no,cellular,23,oct,130,1,161,1,failure,yes
1847,73,retired,married,primary,no,796,no,no,cellular,23,oct,427,1,182,2,failure,yes
1848,57,management,married,primary,no,6900,no,no,cellular,23,oct,255,4,185,2,failure,yes
1849,33,management,married,tertiary,no,5878,no,no,cellular,23,oct,438,1,430,2,failure,yes
1850,35,technician,single,secondary,no,183,no,no,cellular,23,oct,281,1,52,4,failure,yes
1851,59,retired,married,primary,no,3648,no,no,telephone,23,oct,257,2,126,3,success,yes
1852,73,retired,married,primary,no,542,no,no,cellular,26,oct,355,1,180,5,failure,yes
1853,38,blue-collar,single,secondary,no,0,no,no,cellular,27,oct,297,1,75,3,failure,yes
1854,30,management,single,tertiary,no,398,no,no,cellular,27,oct,102,1,180,3,success,yes
1855,52,services,married,secondary,no,992,yes,no,cellular,27,oct,424,1,515,1,failure,yes
1856,56,management,married,secondary,no,0,no,no,cellular,27,oct,298,1,111,8,other,yes
1857,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes
1858,69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,2,56,1,other,yes
1859,30,admin.,single,secondary,no,914,yes,no,cellular,28,oct,524,3,272,1,failure,yes
1860,57,housemaid,married,tertiary,no,2326,no,no,cellular,28,oct,207,1,194,1,success,yes
1861,30,management,single,tertiary,no,697,no,no,cellular,29,oct,215,3,80,5,success,yes
1862,66,retired,married,tertiary,no,1948,no,no,cellular,29,oct,106,2,269,2,failure,yes
1863,50,technician,married,secondary,no,3654,no,no,cellular,29,oct,215,2,78,2,other,yes
1864,53,technician,married,tertiary,no,395,no,no,cellular,29,oct,136,1,148,1,failure,yes
1865,47,management,single,tertiary,no,159,no,no,telephone,29,oct,220,3,155,3,other,yes
1866,80,retired,married,primary,no,997,no,no,cellular,29,oct,746,2,86,1,other,yes
1867,61,management,married,tertiary,no,477,yes,no,cellular,29,oct,377,1,520,1,other,yes
1868,47,management,married,tertiary,no,3663,no,no,cellular,29,oct,424,2,213,3,success,yes
1869,30,technician,single,secondary,no,853,no,no,cellular,29,oct,279,1,148,1,failure,yes
1870,60,management,married,tertiary,no,3401,no,no,cellular,30,oct,294,1,270,1,failure,yes
1871,46,housemaid,married,primary,no,3512,no,no,cellular,30,oct,175,1,197,1,failure,yes
1872,54,technician,married,secondary,no,473,no,yes,cellular,2,nov,182,1,81,1,failure,yes
1873,35,self-employed,single,tertiary,no,5462,no,no,cellular,2,nov,188,1,186,1,success,yes
1874,55,management,divorced,tertiary,no,2037,no,no,cellular,2,nov,209,2,273,1,failure,yes
1875,48,management,married,secondary,no,0,yes,yes,cellular,3,nov,1233,1,351,2,failure,yes
1876,36,management,single,tertiary,no,62,yes,no,cellular,3,nov,566,1,182,7,failure,yes
1877,36,self-employed,married,tertiary,no,506,no,no,cellular,3,nov,217,1,70,2,failure,yes
1878,27,management,single,tertiary,no,1720,no,no,cellular,3,nov,284,2,273,1,failure,yes
1879,34,management,married,tertiary,no,1778,no,no,cellular,4,nov,358,1,162,2,failure,yes
1880,54,technician,married,secondary,no,0,no,no,cellular,6,nov,464,5,192,8,other,yes
1881,67,retired,married,primary,no,942,no,no,cellular,6,nov,455,2,84,2,other,yes
1882,24,technician,married,secondary,no,556,yes,no,cellular,6,nov,368,2,80,2,success,yes
1883,33,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,2,94,1,success,yes
1884,33,student,married,secondary,no,1536,no,no,cellular,9,nov,262,1,94,2,success,yes
1885,32,management,single,tertiary,no,935,no,no,cellular,9,nov,165,1,91,7,success,yes
1886,60,self-employed,married,tertiary,no,10861,no,no,cellular,9,nov,98,1,91,2,failure,yes
1887,34,admin.,married,secondary,no,2374,yes,no,cellular,9,nov,161,1,209,2,failure,yes
1888,35,management,single,tertiary,no,1228,no,no,cellular,9,nov,696,2,88,12,failure,yes
1889,24,student,single,secondary,no,125,no,no,cellular,9,nov,263,1,90,1,failure,yes
1890,38,management,single,tertiary,no,3141,no,no,cellular,9,nov,347,4,189,2,success,yes
1891,45,management,married,tertiary,no,160,no,no,cellular,10,nov,182,2,194,1,success,yes
1892,40,management,married,tertiary,no,0,no,no,cellular,10,nov,147,1,96,8,success,yes
1893,31,self-employed,married,tertiary,no,2666,no,no,cellular,10,nov,318,2,97,6,success,yes
1894,44,admin.,single,secondary,no,1534,no,no,cellular,10,nov,95,1,95,3,success,yes
1895,61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,89,1,91,4,success,yes
1896,67,management,married,tertiary,no,405,no,no,cellular,10,nov,344,2,95,2,success,yes
1897,33,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,2,92,3,failure,yes
1898,57,management,married,secondary,no,2155,no,yes,cellular,10,nov,144,3,91,2,failure,yes
1899,71,housemaid,divorced,primary,no,1311,no,no,cellular,10,nov,301,2,91,1,success,yes
1900,52,unemployed,married,secondary,no,94,no,no,cellular,10,nov,293,3,190,10,failure,yes
1901,48,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,1,91,1,success,yes
1902,47,admin.,married,secondary,no,0,no,no,cellular,10,nov,213,1,190,1,other,yes
1903,27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes
1904,23,technician,single,secondary,no,598,no,no,cellular,11,nov,406,1,195,1,failure,yes
1905,26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
1906,33,services,married,secondary,no,1076,no,no,cellular,11,nov,131,1,96,5,failure,yes
1907,35,management,married,tertiary,no,0,yes,no,cellular,11,nov,229,2,96,3,success,yes
1908,53,management,married,tertiary,no,1624,no,no,cellular,11,nov,166,3,97,7,success,yes
1909,44,self-employed,divorced,tertiary,no,1070,yes,no,cellular,11,nov,172,1,91,5,success,yes
1910,53,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,1,92,1,success,yes
1911,21,student,single,secondary,no,123,no,no,telephone,11,nov,513,1,91,1,success,yes
1912,31,management,single,tertiary,no,533,no,no,cellular,12,nov,90,3,93,6,success,yes
1913,42,technician,married,secondary,no,994,yes,no,cellular,12,nov,227,3,93,6,success,yes
1914,27,self-employed,single,tertiary,no,168,no,no,cellular,12,nov,123,1,196,1,success,yes
1915,33,services,married,secondary,no,386,no,no,cellular,12,nov,253,1,92,4,failure,yes
1916,29,management,single,tertiary,no,1026,no,no,cellular,12,nov,226,1,92,1,other,yes
1917,30,unemployed,single,secondary,no,2424,no,no,cellular,12,nov,110,1,279,1,failure,yes
1918,51,management,married,tertiary,no,346,no,no,cellular,12,nov,134,2,192,3,failure,yes
1919,32,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,1,92,5,failure,yes
1920,47,management,married,tertiary,no,4693,no,yes,cellular,12,nov,89,1,97,3,success,yes
1921,48,blue-collar,married,secondary,no,1230,yes,no,cellular,12,nov,169,1,196,2,success,yes
1922,36,entrepreneur,married,secondary,no,2971,no,no,cellular,12,nov,247,1,97,8,failure,yes
1923,27,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,2,92,2,failure,yes
1924,43,services,single,secondary,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
1925,33,technician,married,secondary,no,133,no,no,cellular,12,nov,627,2,192,1,success,yes
1926,27,admin.,single,secondary,no,4745,no,no,telephone,12,nov,411,4,192,1,other,yes
1927,50,admin.,married,secondary,no,3608,yes,no,cellular,13,nov,176,2,197,2,success,yes
1928,76,retired,married,primary,no,3324,no,no,cellular,13,nov,122,1,92,3,success,yes
1929,63,management,married,tertiary,no,5112,no,no,telephone,13,nov,2184,2,95,3,failure,yes
1930,81,retired,married,primary,no,5220,no,no,telephone,13,nov,135,1,94,2,other,yes
1931,77,retired,married,primary,no,2590,no,no,telephone,13,nov,212,3,277,12,failure,yes
1932,71,retired,married,primary,no,2600,no,no,cellular,13,nov,186,2,98,1,success,yes
1933,39,admin.,married,secondary,no,260,yes,no,cellular,13,nov,226,1,94,4,success,yes
1934,18,student,single,primary,no,608,no,no,cellular,13,nov,210,1,93,1,success,yes
1935,58,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,1,93,1,success,yes
1936,44,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes
1937,67,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,1,92,2,failure,yes
1938,31,services,single,secondary,no,181,no,no,cellular,13,nov,239,2,93,2,success,yes
1939,36,technician,single,secondary,no,376,no,no,cellular,13,nov,193,1,92,1,success,yes
1940,56,retired,married,primary,no,9367,no,no,telephone,13,nov,271,2,92,4,success,yes
1941,33,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,2,91,2,success,yes
1942,24,student,single,secondary,no,382,no,no,cellular,13,nov,256,2,92,3,failure,yes
1943,33,admin.,married,secondary,no,920,no,no,cellular,16,nov,130,1,95,2,failure,yes
1944,58,admin.,married,secondary,no,169,no,no,cellular,16,nov,301,1,94,3,failure,yes
1945,37,management,married,tertiary,no,1276,no,no,cellular,16,nov,146,1,94,2,success,yes
1946,27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,1,94,1,success,yes
1947,37,technician,single,tertiary,no,197,no,no,cellular,16,nov,175,1,200,1,success,yes
1948,43,management,married,tertiary,no,3186,no,no,cellular,16,nov,380,1,88,1,failure,yes
1949,35,technician,married,tertiary,no,3160,yes,no,cellular,16,nov,445,2,95,1,failure,yes
1950,24,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,105,2,94,2,success,yes
1951,75,retired,married,tertiary,no,6027,no,no,cellular,16,nov,1248,2,94,2,failure,yes
1952,52,management,married,tertiary,no,583,no,no,cellular,17,nov,209,1,91,2,failure,yes
1953,55,technician,divorced,tertiary,no,0,no,no,cellular,17,nov,134,2,91,1,success,yes
1954,35,technician,married,secondary,no,4922,yes,no,cellular,17,nov,393,4,201,17,other,yes
1955,29,unemployed,single,primary,no,1374,no,no,cellular,17,nov,309,3,208,4,success,yes
1956,20,student,single,secondary,no,215,no,no,cellular,24,nov,325,1,95,5,success,yes
1957,42,management,married,primary,no,5310,yes,no,cellular,25,nov,968,2,97,4,success,yes
1958,27,technician,single,tertiary,no,11862,no,no,cellular,25,nov,285,2,97,7,success,yes
1959,28,student,single,secondary,no,1925,no,no,cellular,25,nov,487,1,97,2,failure,yes
1960,38,technician,married,secondary,no,6728,no,no,cellular,25,nov,232,1,96,4,success,yes
1961,72,retired,married,secondary,no,1129,no,no,cellular,25,nov,208,1,91,1,success,yes
1962,29,admin.,single,secondary,no,265,yes,no,cellular,25,nov,414,1,184,1,failure,yes
1963,34,admin.,married,tertiary,no,69,no,yes,cellular,25,nov,296,1,205,2,failure,yes
1964,27,blue-collar,single,tertiary,no,567,no,no,cellular,25,nov,238,2,184,1,success,yes
1965,58,technician,married,secondary,no,3399,no,no,telephone,30,nov,1628,2,188,8,success,yes
1966,22,student,single,tertiary,no,691,no,no,cellular,30,nov,260,5,103,1,success,yes
1967,28,admin.,married,secondary,no,330,no,no,cellular,2,dec,357,1,188,3,other,yes
1968,60,retired,divorced,tertiary,no,4,yes,no,cellular,2,dec,415,1,190,5,failure,yes
1969,29,technician,single,secondary,no,1165,no,no,cellular,3,dec,244,2,184,1,success,yes
1970,36,admin.,divorced,tertiary,no,4708,no,no,cellular,3,dec,284,1,171,1,failure,yes
1971,68,retired,married,tertiary,no,2820,no,no,cellular,3,dec,154,1,97,2,failure,yes
1972,48,management,married,tertiary,no,1147,no,no,cellular,3,dec,155,1,120,3,success,yes
1973,28,services,single,secondary,no,339,no,no,cellular,3,dec,350,1,182,1,success,yes
1974,29,housemaid,single,tertiary,no,19,no,no,cellular,3,dec,274,1,230,1,success,yes
1975,49,management,married,tertiary,no,5887,no,no,cellular,4,dec,439,3,185,5,success,yes
1976,43,management,single,tertiary,no,11891,no,no,cellular,4,dec,821,5,242,1,success,yes
1977,44,admin.,single,secondary,no,733,yes,no,cellular,4,dec,360,2,105,5,success,yes
1978,39,management,married,tertiary,no,481,no,no,cellular,7,dec,929,5,189,1,other,yes
1979,29,student,single,secondary,no,314,no,no,cellular,7,dec,415,2,116,4,failure,yes
1980,50,admin.,married,secondary,no,10250,yes,no,cellular,7,dec,254,3,385,2,other,yes
1981,42,management,married,tertiary,no,254,no,no,cellular,9,dec,288,7,183,4,success,yes
1982,37,admin.,married,secondary,no,0,yes,no,cellular,9,dec,179,1,190,1,success,yes
1983,34,technician,married,secondary,no,294,yes,no,cellular,9,dec,265,1,184,3,success,yes
1984,79,retired,married,secondary,no,8304,no,no,cellular,9,dec,456,2,275,9,success,yes
1985,41,unemployed,married,secondary,no,1077,yes,yes,telephone,9,dec,207,3,387,2,failure,yes
1986,32,management,divorced,tertiary,no,883,yes,no,cellular,10,dec,798,1,185,5,other,yes
1987,47,management,single,tertiary,no,4402,no,no,telephone,10,dec,805,1,190,1,other,yes
1988,58,management,married,tertiary,no,256,no,no,cellular,10,dec,422,1,188,3,success,yes
1989,72,retired,married,primary,no,3856,no,no,cellular,10,dec,582,4,115,1,other,yes
1990,79,retired,married,primary,no,3025,no,no,cellular,11,dec,166,3,126,3,other,yes
1991,30,technician,married,secondary,no,2326,no,no,cellular,14,dec,420,1,175,2,failure,yes
1992,36,management,married,tertiary,no,925,no,no,cellular,14,dec,321,3,189,4,success,yes
1993,53,admin.,married,secondary,no,1796,no,no,telephone,15,dec,476,1,193,1,failure,yes
1994,29,student,single,secondary,no,459,no,no,cellular,15,dec,279,3,189,19,other,yes
1995,29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,yes
1996,57,retired,married,secondary,no,5313,no,no,cellular,16,dec,283,2,196,1,success,yes
1997,34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,yes
1998,32,admin.,married,secondary,no,35,no,no,cellular,17,dec,324,3,126,3,success,yes
1999,27,student,single,secondary,no,538,no,no,cellular,18,dec,170,4,197,2,success,yes
2000,50,management,married,tertiary,no,5108,yes,no,cellular,18,dec,406,1,182,2,failure,yes
2001,50,services,married,secondary,no,320,no,no,telephone,21,dec,294,3,315,4,success,yes
2002,32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,322,1,189,1,success,yes
2003,59,retired,married,primary,no,2074,no,no,cellular,21,dec,467,1,186,2,success,yes
2004,68,retired,married,secondary,no,1443,no,no,telephone,21,dec,2062,2,257,1,success,yes
2005,64,self-employed,married,tertiary,no,661,no,no,cellular,21,dec,367,2,294,2,failure,yes
2006,60,admin.,married,secondary,no,3735,no,no,cellular,22,dec,190,1,188,9,success,yes
2007,35,management,single,tertiary,no,538,no,no,cellular,22,dec,410,3,165,2,other,yes
2008,72,retired,married,primary,no,4657,no,no,cellular,22,dec,305,3,309,5,success,yes
2009,30,blue-collar,married,primary,no,5,no,no,cellular,23,dec,282,1,203,1,success,yes
2010,43,services,married,tertiary,no,4216,no,no,cellular,24,dec,150,2,195,2,success,yes
2011,84,retired,married,secondary,no,81204,no,no,telephone,28,dec,679,1,313,2,other,yes
2012,26,blue-collar,single,secondary,no,3145,no,no,cellular,28,dec,1141,1,209,1,other,yes
2013,43,management,married,tertiary,no,3518,no,no,cellular,28,dec,206,2,196,2,success,yes
2014,39,technician,single,tertiary,no,25,yes,no,cellular,28,dec,315,1,210,2,success,yes
2015,27,services,single,secondary,no,1347,no,no,telephone,28,dec,824,1,193,11,success,yes
2016,38,admin.,married,secondary,no,11303,no,no,cellular,28,dec,473,2,216,2,failure,yes
2017,32,management,single,tertiary,no,718,yes,no,cellular,29,dec,155,1,197,1,success,yes
2018,23,services,single,secondary,no,870,no,no,cellular,29,dec,296,1,176,4,success,yes
2019,35,unemployed,married,secondary,no,978,no,no,cellular,29,dec,1370,3,209,3,success,yes
2020,27,admin.,married,secondary,no,1595,no,no,cellular,29,dec,196,2,197,2,success,yes
2021,61,management,married,secondary,no,544,no,no,cellular,29,dec,63,3,200,9,success,yes
2022,25,technician,single,secondary,no,139,no,yes,cellular,11,jan,202,1,91,1,success,yes
2023,57,retired,married,secondary,no,1044,no,no,telephone,11,jan,585,1,192,2,success,yes
2024,55,admin.,married,secondary,no,1633,no,no,cellular,11,jan,210,1,192,2,success,yes
2025,33,management,married,tertiary,no,6513,yes,no,cellular,11,jan,170,1,343,1,other,yes
2026,73,retired,married,primary,no,1388,no,no,telephone,11,jan,767,2,83,1,success,yes
2027,67,retired,married,primary,no,1430,no,no,cellular,11,jan,499,2,91,3,failure,yes
2028,31,technician,single,secondary,no,2544,no,no,cellular,12,jan,229,1,279,2,success,yes
2029,28,services,single,secondary,no,168,no,no,cellular,12,jan,387,1,194,1,other,yes
2030,49,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243,2,91,2,success,yes
2031,21,student,single,secondary,no,2488,no,no,telephone,12,jan,661,2,92,1,success,yes
